station,block_no,year,max_24h_mm,date,raw_value,statistical_break,usable,value_classes,row_classes,row_html
勝浦,47674,1994,147.0,3/24 01:00,147,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=1994&amp;month=&amp;day=&amp;view=a5"">1994</a></div></td><td class=""data_0_0"">29</td><td class=""data_0_0""> 2/21 13:00</td><td class=""data_0_0"">73</td><td class=""data_0_0""> 2/21 14:00</td><td class=""data_0_0"">94</td><td class=""data_0_0""> 2/21 15:00</td><td class=""data_0_0"">110</td><td class=""data_0_0""> 2/21 17:00</td><td class=""data_0_0"">147</td><td class=""data_0_0""> 3/24 01:00</td><td class=""data_0_0"">157</td><td class=""data_0_0""> 3/24 21:00</td><td class=""data_0_0"">157</td><td class=""data_0_0""> 3/25 21:00</td></tr>"
勝浦,47674,1995,291.0,9/17 14:00,291,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=1995&amp;month=&amp;day=&amp;view=a5"">1995</a></div></td><td class=""data_0_0"">44</td><td class=""data_0_0""> 9/17 11:00</td><td class=""data_0_0"">112</td><td class=""data_0_0""> 9/17 11:00</td><td class=""data_0_0"">161</td><td class=""data_0_0""> 9/17 12:00</td><td class=""data_0_0"">221</td><td class=""data_0_0""> 9/17 12:00</td><td class=""data_0_0"">291</td><td class=""data_0_0""> 9/17 14:00</td><td class=""data_0_0"">323</td><td class=""data_0_0""> 9/18 04:00</td><td class=""data_0_0"">329</td><td class=""data_0_0""> 9/18 06:00</td></tr>"
勝浦,47674,1996,326.0,9/22 24:00,326,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=1996&amp;month=&amp;day=&amp;view=a5"">1996</a></div></td><td class=""data_0_0"">78</td><td class=""data_0_0"">11/11 16:00</td><td class=""data_0_0"">135</td><td class=""data_0_0""> 9/22 15:00</td><td class=""data_0_0"">205</td><td class=""data_0_0""> 9/22 15:00</td><td class=""data_0_0"">295</td><td class=""data_0_0""> 9/22 16:00</td><td class=""data_0_0"">326</td><td class=""data_0_0""> 9/22 24:00</td><td class=""data_0_0"">326</td><td class=""data_0_0""> 9/23 24:00</td><td class=""data_0_0"">356</td><td class=""data_0_0""> 7/11 11:00</td></tr>"
勝浦,47674,1997,103.0,11/17 21:00,103,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=1997&amp;month=&amp;day=&amp;view=a5"">1997</a></div></td><td class=""data_0_0"">50</td><td class=""data_0_0"">11/17 05:00</td><td class=""data_0_0"">76</td><td class=""data_0_0"">11/17 06:00</td><td class=""data_0_0"">82</td><td class=""data_0_0"">11/17 06:00</td><td class=""data_0_0"">89</td><td class=""data_0_0"">11/17 12:00</td><td class=""data_0_0"">103</td><td class=""data_0_0"">11/17 21:00</td><td class=""data_0_0"">125</td><td class=""data_0_0""> 7/12 24:00</td><td class=""data_0_0"">134</td><td class=""data_0_0""> 7/13 13:00</td></tr>"
勝浦,47674,1998,112.0,2/25 14:00,112,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=1998&amp;month=&amp;day=&amp;view=a5"">1998</a></div></td><td class=""data_0_0"">29</td><td class=""data_0_0""> 2/20 24:00</td><td class=""data_0_0"">41</td><td class=""data_0_0""> 2/20 24:00</td><td class=""data_0_0"">57</td><td class=""data_0_0""> 2/20 24:00</td><td class=""data_0_0"">79</td><td class=""data_0_0""> 2/25 11:00</td><td class=""data_0_0"">112</td><td class=""data_0_0""> 2/25 14:00</td><td class=""data_0_0"">128</td><td class=""data_0_0""> 2/26 07:00</td><td class=""data_0_0"">128</td><td class=""data_0_0""> 2/27 07:00</td></tr>"
勝浦,47674,1999,195.0,10/28 10:00,195,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=1999&amp;month=&amp;day=&amp;view=a5"">1999</a></div></td><td class=""data_0_0"">91</td><td class=""data_0_0"">10/27 18:00</td><td class=""data_0_0"">140</td><td class=""data_0_0"">10/27 18:00</td><td class=""data_0_0"">168</td><td class=""data_0_0"">10/27 21:00</td><td class=""data_0_0"">195</td><td class=""data_0_0"">10/27 22:00</td><td class=""data_0_0"">195</td><td class=""data_0_0"">10/28 10:00</td><td class=""data_0_0"">195</td><td class=""data_0_0"">10/29 10:00</td><td class=""data_0_0"">195</td><td class=""data_0_0"">10/30 10:00</td></tr>"
勝浦,47674,2000,205.0,7/08 12:00,205,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2000&amp;month=&amp;day=&amp;view=a5"">2000</a></div></td><td class=""data_0_0"">35</td><td class=""data_0_0""> 7/07 22:00</td><td class=""data_0_0"">83</td><td class=""data_0_0""> 7/07 22:00</td><td class=""data_0_0"">114</td><td class=""data_0_0""> 7/07 23:00</td><td class=""data_0_0"">182</td><td class=""data_0_0""> 7/08 06:00</td><td class=""data_0_0"">205</td><td class=""data_0_0""> 7/08 12:00</td><td class=""data_0_0"">207</td><td class=""data_0_0""> 7/09 04:00</td><td class=""data_0_0"">207</td><td class=""data_0_0""> 7/10 04:00</td></tr>"
勝浦,47674,2001,183.0,10/11 03:00,183,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2001&amp;month=&amp;day=&amp;view=a5"">2001</a></div></td><td class=""data_0_0"">43</td><td class=""data_0_0"">10/10 19:00</td><td class=""data_0_0"">109</td><td class=""data_0_0"">10/10 19:00</td><td class=""data_0_0"">161</td><td class=""data_0_0"">10/10 20:00</td><td class=""data_0_0"">177</td><td class=""data_0_0"">10/10 20:00</td><td class=""data_0_0"">183</td><td class=""data_0_0"">10/11 03:00</td><td class=""data_0_0"">203</td><td class=""data_0_0"">10/10 20:00</td><td class=""data_0_0"">242</td><td class=""data_0_0"">10/11 09:00</td></tr>"
勝浦,47674,2002,121.0,1/27 17:00,121,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2002&amp;month=&amp;day=&amp;view=a5"">2002</a></div></td><td class=""data_0_0"">40</td><td class=""data_0_0""> 6/15 09:00</td><td class=""data_0_0"">60</td><td class=""data_0_0""> 6/15 09:00</td><td class=""data_0_0"">81</td><td class=""data_0_0""> 6/30 05:00</td><td class=""data_0_0"">103</td><td class=""data_0_0""> 1/27 07:00</td><td class=""data_0_0"">121</td><td class=""data_0_0""> 1/27 17:00</td><td class=""data_0_0"">128</td><td class=""data_0_0""> 9/29 07:00</td><td class=""data_0_0"">150</td><td class=""data_0_0"">10/01 05:00</td></tr>"
勝浦,47674,2003,143.0,11/30 21:30,143,False,True,data_1t_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2003&amp;month=&amp;day=&amp;view=a5"">2003</a></div></td><td class=""data_1t_0"">46</td><td class=""data_1t_0"">11/06 05:30</td><td class=""data_1t_0"">91</td><td class=""data_1t_0"">11/06 05:40</td><td class=""data_1t_0"">115</td><td class=""data_1t_0"">11/30 10:10</td><td class=""data_1t_0"">135</td><td class=""data_1t_0"">11/30 10:40</td><td class=""data_1t_0"">143</td><td class=""data_1t_0"">11/30 21:30</td><td class=""data_1t_0"">189</td><td class=""data_1t_0""> 8/16 14:40</td><td class=""data_1t_0"">207</td><td class=""data_1t_0""> 8/16 20:10</td></tr>"
勝浦,47674,2004,334.0,10/09 16:10,334,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2004&amp;month=&amp;day=&amp;view=a5"">2004</a></div></td><td class=""data_0_0"">59</td><td class=""data_0_0"">10/09 04:50</td><td class=""data_0_0"">136</td><td class=""data_0_0"">10/09 05:00</td><td class=""data_0_0"">171</td><td class=""data_0_0"">10/09 07:30</td><td class=""data_0_0"">283</td><td class=""data_0_0"">10/09 07:10</td><td class=""data_0_0"">334</td><td class=""data_0_0"">10/09 16:10</td><td class=""data_0_0"">338</td><td class=""data_0_0"">10/10 13:50</td><td class=""data_0_0"">350</td><td class=""data_0_0"">10/11 12:30</td></tr>"
勝浦,47674,2005,166.0,8/26 09:40,166,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2005&amp;month=&amp;day=&amp;view=a5"">2005</a></div></td><td class=""data_0_0"">36</td><td class=""data_0_0""> 8/25 24:00</td><td class=""data_0_0"">60</td><td class=""data_0_0""> 8/26 01:40</td><td class=""data_0_0"">107</td><td class=""data_0_0""> 8/26 04:50</td><td class=""data_0_0"">143</td><td class=""data_0_0""> 8/26 07:30</td><td class=""data_0_0"">166</td><td class=""data_0_0""> 8/26 09:40</td><td class=""data_0_0"">195</td><td class=""data_0_0""> 8/26 22:50</td><td class=""data_0_0"">195</td><td class=""data_0_0""> 8/27 23:00</td></tr>"
勝浦,47674,2006,213.0,12/27 06:40,213,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2006&amp;month=&amp;day=&amp;view=a5"">2006</a></div></td><td class=""data_0_0"">66</td><td class=""data_0_0""> 9/27 12:30</td><td class=""data_0_0"">78</td><td class=""data_0_0"">12/27 01:50</td><td class=""data_0_0"">91</td><td class=""data_0_0""> 1/14 19:20</td><td class=""data_0_0"">150</td><td class=""data_0_0"">12/27 01:50</td><td class=""data_0_0"">213</td><td class=""data_0_0"">12/27 06:40</td><td class=""data_0_0"">239</td><td class=""data_0_0"">10/07 04:40</td><td class=""data_0_0"">243</td><td class=""data_0_0"">10/07 07:50</td></tr>"
勝浦,47674,2007,338.0,7/15 11:40,338,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2007&amp;month=&amp;day=&amp;view=a5"">2007</a></div></td><td class=""data_0_0"">105</td><td class=""data_0_0""> 7/14 23:20</td><td class=""data_0_0"">163</td><td class=""data_0_0""> 7/14 23:30</td><td class=""data_0_0"">248</td><td class=""data_0_0""> 7/14 23:40</td><td class=""data_0_0"">299</td><td class=""data_0_0""> 7/14 24:00</td><td class=""data_0_0"">338</td><td class=""data_0_0""> 7/15 11:40</td><td class=""data_0_0"">353</td><td class=""data_0_0""> 7/15 21:00</td><td class=""data_0_0"">361</td><td class=""data_0_0""> 7/17 08:50</td></tr>"
勝浦,47674,2008,157.0,6/22 06:10,157.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2008&amp;month=&amp;day=&amp;view=a5"">2008</a></div></td><td class=""data_0_0"">40.5</td><td class=""data_0_0""> 6/22 21:10</td><td class=""data_0_0"">59.0</td><td class=""data_0_0""> 6/22 21:30</td><td class=""data_0_0"">86.5</td><td class=""data_0_0""> 9/20 05:10</td><td class=""data_0_0"">108.0</td><td class=""data_0_0""> 9/20 06:50</td><td class=""data_0_0"">157.0</td><td class=""data_0_0""> 6/22 06:10</td><td class=""data_0_0"">252.0</td><td class=""data_0_0""> 6/22 23:10</td><td class=""data_0_0"">264.5</td><td class=""data_0_0""> 6/23 09:40</td></tr>"
勝浦,47674,2009,162.0,8/31 16:50,162.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2009&amp;month=&amp;day=&amp;view=a5"">2009</a></div></td><td class=""data_0_0"">30.0</td><td class=""data_0_0""> 5/05 21:40</td><td class=""data_0_0"">61.5</td><td class=""data_0_0""> 8/31 15:40</td><td class=""data_0_0"">93.5</td><td class=""data_0_0""> 8/31 15:50</td><td class=""data_0_0"">134.5</td><td class=""data_0_0""> 8/31 17:20</td><td class=""data_0_0"">162.0</td><td class=""data_0_0""> 8/31 16:50</td><td class=""data_0_0"">183.0</td><td class=""data_0_0""> 9/01 07:20</td><td class=""data_0_0"">183.0</td><td class=""data_0_0""> 9/02 07:20</td></tr>"
勝浦,47674,2010,195.0,9/28 01:40,195.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2010&amp;month=&amp;day=&amp;view=a5"">2010</a></div></td><td class=""data_0_0"">34.0</td><td class=""data_0_0""> 9/27 07:40</td><td class=""data_0_0"">78.0</td><td class=""data_0_0""> 9/27 09:30</td><td class=""data_0_0"">116.5</td><td class=""data_0_0""> 9/27 10:00</td><td class=""data_0_0"">140.5</td><td class=""data_0_0""> 9/27 15:00</td><td class=""data_0_0"">195.0</td><td class=""data_0_0""> 9/28 01:40</td><td class=""data_0_0"">251.5</td><td class=""data_0_0""> 9/28 22:10</td><td class=""data_0_0"">254.5</td><td class=""data_0_0""> 9/30 03:10</td></tr>"
勝浦,47674,2011,166.5,10/22 20:00,166.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2011&amp;month=&amp;day=&amp;view=a5"">2011</a></div></td><td class=""data_0_0"">63.5</td><td class=""data_0_0"">10/22 06:10</td><td class=""data_0_0"">99.5</td><td class=""data_0_0"">10/22 06:40</td><td class=""data_0_0"">130.5</td><td class=""data_0_0"">10/22 07:10</td><td class=""data_0_0"">158.0</td><td class=""data_0_0"">10/22 08:50</td><td class=""data_0_0"">166.5</td><td class=""data_0_0"">10/22 20:00</td><td class=""data_0_0"">179.0</td><td class=""data_0_0"">10/23 20:00</td><td class=""data_0_0"">179.0</td><td class=""data_0_0"">10/24 20:00</td></tr>"
勝浦,47674,2012,104.0,10/04 06:30,104.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2012&amp;month=&amp;day=&amp;view=a5"">2012</a></div></td><td class=""data_0_0"">43.0</td><td class=""data_0_0""> 9/12 00:40</td><td class=""data_0_0"">63.0</td><td class=""data_0_0""> 7/03 21:40</td><td class=""data_0_0"">92.0</td><td class=""data_0_0""> 7/03 23:10</td><td class=""data_0_0"">102.0</td><td class=""data_0_0""> 7/04 04:40</td><td class=""data_0_0"">104.0</td><td class=""data_0_0"">10/04 06:30</td><td class=""data_0_0"">134.0</td><td class=""data_0_0"">10/05 00:10</td><td class=""data_0_0"">136.0</td><td class=""data_0_0"">10/05 15:50</td></tr>"
勝浦,47674,2013,249.5,10/16 11:50,249.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2013&amp;month=&amp;day=&amp;view=a5"">2013</a></div></td><td class=""data_0_0"">49.0</td><td class=""data_0_0"">10/15 20:10</td><td class=""data_0_0"">79.5</td><td class=""data_0_0"">10/15 20:40</td><td class=""data_0_0"">108.0</td><td class=""data_0_0"">10/15 20:40</td><td class=""data_0_0"">186.0</td><td class=""data_0_0"">10/16 06:50</td><td class=""data_0_0"">249.5</td><td class=""data_0_0"">10/16 11:50</td><td class=""data_0_0"">251.0</td><td class=""data_0_0"">10/16 17:30</td><td class=""data_0_0"">251.0</td><td class=""data_0_0"">10/17 17:30</td></tr>"
勝浦,47674,2014,253.5,2/15 06:40,253.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2014&amp;month=&amp;day=&amp;view=a5"">2014</a></div></td><td class=""data_0_0"">42.5</td><td class=""data_0_0""> 9/10 15:30</td><td class=""data_0_0"">70.5</td><td class=""data_0_0""> 2/15 03:00</td><td class=""data_0_0"">110.0</td><td class=""data_0_0""> 2/15 03:00</td><td class=""data_0_0"">183.0</td><td class=""data_0_0""> 2/15 03:20</td><td class=""data_0_0"">253.5</td><td class=""data_0_0""> 2/15 06:40</td><td class=""data_0_0"">256.5</td><td class=""data_0_0""> 2/16 02:50</td><td class=""data_0_0"">256.5</td><td class=""data_0_0""> 2/17 02:50</td></tr>"
勝浦,47674,2015,112.5,7/04 03:00,112.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2015&amp;month=&amp;day=&amp;view=a5"">2015</a></div></td><td class=""data_0_0"">58.0</td><td class=""data_0_0""> 9/07 03:20</td><td class=""data_0_0"">69.0</td><td class=""data_0_0""> 9/07 05:20</td><td class=""data_0_0"">74.5</td><td class=""data_0_0""> 9/07 06:10</td><td class=""data_0_0"">78.5</td><td class=""data_0_0""> 7/03 15:00</td><td class=""data_0_0"">112.5</td><td class=""data_0_0""> 7/04 03:00</td><td class=""data_0_0"">166.0</td><td class=""data_0_0""> 9/18 17:40</td><td class=""data_0_0"">181.0</td><td class=""data_0_0""> 9/10 21:00</td></tr>"
勝浦,47674,2016,167.0,9/23 02:00,167.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2016&amp;month=&amp;day=&amp;view=a5"">2016</a></div></td><td class=""data_0_0"">68.5</td><td class=""data_0_0""> 8/16 21:10</td><td class=""data_0_0"">126.5</td><td class=""data_0_0""> 9/22 12:30</td><td class=""data_0_0"">161.5</td><td class=""data_0_0""> 9/22 13:00</td><td class=""data_0_0"">165.5</td><td class=""data_0_0""> 9/22 14:00</td><td class=""data_0_0"">167.0</td><td class=""data_0_0""> 9/23 02:00</td><td class=""data_0_0"">196.0</td><td class=""data_0_0""> 9/22 13:40</td><td class=""data_0_0"">233.0</td><td class=""data_0_0""> 9/22 17:00</td></tr>"
勝浦,47674,2017,203.5,10/23 02:40,203.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2017&amp;month=&amp;day=&amp;view=a5"">2017</a></div></td><td class=""data_0_0"">34.0</td><td class=""data_0_0"">10/22 14:00</td><td class=""data_0_0"">88.5</td><td class=""data_0_0"">10/22 14:00</td><td class=""data_0_0"">120.5</td><td class=""data_0_0"">10/22 14:50</td><td class=""data_0_0"">172.5</td><td class=""data_0_0"">10/22 15:30</td><td class=""data_0_0"">203.5</td><td class=""data_0_0"">10/23 02:40</td><td class=""data_0_0"">211.5</td><td class=""data_0_0"">10/23 08:50</td><td class=""data_0_0"">213.0</td><td class=""data_0_0"">10/22 15:30</td></tr>"
勝浦,47674,2018,149.5,11/22 20:30,149.5 ],False,False,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2018&amp;month=&amp;day=&amp;view=a5"">2018</a></div></td><td class=""data_0_0"">43.0 ]</td><td class=""data_0_0"">11/22 02:50</td><td class=""data_0_0"">84.5 ]</td><td class=""data_0_0"">11/22 04:20</td><td class=""data_0_0"">126.5 ]</td><td class=""data_0_0"">11/22 05:20</td><td class=""data_0_0"">148.5 ]</td><td class=""data_0_0"">11/22 08:30</td><td class=""data_0_0"">149.5 ]</td><td class=""data_0_0"">11/22 20:30</td><td class=""data_0_0"">149.5 ]</td><td class=""data_0_0"">11/23 20:30</td><td class=""data_0_0"">152.5 ]</td><td class=""data_0_0"">11/22 16:50</td></tr>"
勝浦,47674,2019,135.5,11/23 21:30,135.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2019&amp;month=&amp;day=&amp;view=a5"">2019</a></div></td><td class=""data_0_0"">41.5</td><td class=""data_0_0""> 6/15 13:20</td><td class=""data_0_0"">75.0</td><td class=""data_0_0"">10/22 04:50</td><td class=""data_0_0"">101.0</td><td class=""data_0_0"">10/22 07:00</td><td class=""data_0_0"">109.5</td><td class=""data_0_0"">10/22 08:00</td><td class=""data_0_0"">135.5</td><td class=""data_0_0"">11/23 21:30</td><td class=""data_0_0"">176.0</td><td class=""data_0_0"">11/24 10:30</td><td class=""data_0_0"">176.0</td><td class=""data_0_0"">11/25 10:30</td></tr>"
勝浦,47674,2020,126.0,7/18 20:50,126.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2020&amp;month=&amp;day=&amp;view=a5"">2020</a></div></td><td class=""data_0_0"">30.0</td><td class=""data_0_0""> 7/18 08:40</td><td class=""data_0_0"">56.0</td><td class=""data_0_0""> 7/18 10:10</td><td class=""data_0_0"">93.0</td><td class=""data_0_0""> 7/18 13:30</td><td class=""data_0_0"">118.5</td><td class=""data_0_0""> 7/18 13:40</td><td class=""data_0_0"">126.0</td><td class=""data_0_0""> 7/18 20:50</td><td class=""data_0_0"">183.0</td><td class=""data_0_0""> 7/19 05:20</td><td class=""data_0_0"">188.5</td><td class=""data_0_0"">10/10 23:30</td></tr>"
勝浦,47674,2021,274.0,10/01 19:40,274.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2021&amp;month=&amp;day=&amp;view=a5"">2021</a></div></td><td class=""data_0_0"">58.0</td><td class=""data_0_0""> 8/08 11:40</td><td class=""data_0_0"">137.5</td><td class=""data_0_0""> 8/08 11:40</td><td class=""data_0_0"">205.0</td><td class=""data_0_0""> 8/08 14:10</td><td class=""data_0_0"">249.5</td><td class=""data_0_0""> 8/08 16:30</td><td class=""data_0_0"">274.0</td><td class=""data_0_0"">10/01 19:40</td><td class=""data_0_0"">281.0</td><td class=""data_0_0"">10/03 00:50</td><td class=""data_0_0"">362.0</td><td class=""data_0_0""> 7/04 01:50</td></tr>"
勝浦,47674,2022,90.5,5/14 09:00,90.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2022&amp;month=&amp;day=&amp;view=a5"">2022</a></div></td><td class=""data_0_0"">41.0</td><td class=""data_0_0""> 8/13 19:50</td><td class=""data_0_0"">50.5</td><td class=""data_0_0""> 8/13 20:00</td><td class=""data_0_0"">63.0</td><td class=""data_0_0""> 7/19 16:20</td><td class=""data_0_0"">71.0</td><td class=""data_0_0""> 8/14 02:00</td><td class=""data_0_0"">90.5</td><td class=""data_0_0""> 5/14 09:00</td><td class=""data_0_0"">134.0</td><td class=""data_0_0""> 5/14 17:50</td><td class=""data_0_0"">150.5 ]</td><td class=""data_0_0""> 5/16 04:40</td></tr>"
勝浦,47674,2023,178.0,9/08 19:00,178.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2023&amp;month=&amp;day=&amp;view=a5"">2023</a></div></td><td class=""data_0_0"">44.0</td><td class=""data_0_0"">10/15 11:40</td><td class=""data_0_0"">84.5</td><td class=""data_0_0"">10/15 12:00</td><td class=""data_0_0"">115.0</td><td class=""data_0_0""> 9/08 09:50</td><td class=""data_0_0"">163.0</td><td class=""data_0_0""> 9/08 13:40</td><td class=""data_0_0"">178.0</td><td class=""data_0_0""> 9/08 19:00</td><td class=""data_0_0"">187.0</td><td class=""data_0_0""> 9/08 18:00</td><td class=""data_0_0"">193.5</td><td class=""data_0_0""> 9/09 18:00</td></tr>"
勝浦,47674,2024,158.5,8/17 02:40,158.5,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2024&amp;month=&amp;day=&amp;view=a5"">2024</a></div></td><td class=""data_0_0"">34.5</td><td class=""data_0_0""> 1/21 09:20</td><td class=""data_0_0"">73.5</td><td class=""data_0_0""> 1/21 09:20</td><td class=""data_0_0"">81.0</td><td class=""data_0_0""> 1/21 11:20</td><td class=""data_0_0"">121.0</td><td class=""data_0_0""> 8/16 22:40</td><td class=""data_0_0"">158.5</td><td class=""data_0_0""> 8/17 02:40</td><td class=""data_0_0"">158.5</td><td class=""data_0_0""> 8/18 02:40</td><td class=""data_0_0"">158.5</td><td class=""data_0_0""> 8/19 02:40</td></tr>"
勝浦,47674,2025,126.0,9/06 03:30,126.0,False,True,data_0_0,mtx,"<tr class=""mtx"" style=""text-align:right;""><td style=""white-space:nowrap""><div class=""a_print""><a href=""monthly_s1.php?prec_no=45&amp;block_no=47674&amp;year=2025&amp;month=&amp;day=&amp;view=a5"">2025</a></div></td><td class=""data_0_0"">47.0</td><td class=""data_0_0""> 9/05 16:40</td><td class=""data_0_0"">76.5</td><td class=""data_0_0""> 9/05 16:40</td><td class=""data_0_0"">90.0</td><td class=""data_0_0""> 9/05 16:40</td><td class=""data_0_0"">124.0</td><td class=""data_0_0""> 9/05 17:40</td><td class=""data_0_0"">126.0</td><td class=""data_0_0""> 9/06 03:30</td><td class=""data_0_0"">130.5</td><td class=""data_0_0""> 9/06 11:30</td><td class=""data_0_0"">140.0</td><td class=""data_0_0""> 4/04 00:10</td></tr>"
